Station,Site_Name,Agency_Name,Lat,Lon,SRadius,MERRALat,MERRALon,IDXi,IDXj,PS,QV10m,Q500,Q850,T10m,T500,T850,WIND,BCSMASS,DUSMASS25,OCSMASS,SO2SMASS,SO4SMASS,SSSMASS25,NISMASS25,TOTEXTTAU,UTC_DATE,UTC_TIME
156GZ1010001,Guangzhou,U.S. Department of State China - Guangzhou,23.116785,113.318088,19.6,23.25,113.125,453,940,100039.8,15.38059,3.50225,0.012640916,298.827,267.836,290.827,6.09,0.86529,1.02781,3.30511,19.00314,4.72538,1.84318,0.08202,0.565,20250411,1030
320GT1010001,Guatemala_City,U.S. Department of State Guatemala - Guatemala City,14.989397,-90.522408,18.0,14.75,-90.625,421,287,86066.83,10.61308,0.63045,0.0105340835,286.018,267.668,278.018,0.788,0.85928,1.04997,5.37328,0.01231,2.47249,1.00704,0.189,0.17,20250411,1030
69,Guayaquil,,-2.1894128,-79.8890662,14.0,-2.25,-80.0,352,321,101033.51,18.13177,5.08621,0.012447733,297.068,268.005,289.068,0.166,0.35302,1.73876,1.58083,19.87808,4.1484,0.26896,0.14379,0.149,20250411,1030
30113,Halifax,,44.647175,-63.573689,15.7,44.75,-63.438,540,374,101888.234,3.06542,1.14662,0.00013493077,271.405,253.231,263.405,0.435,0.12167,0.81371,0.64676,1.49176,1.66926,0.32221,0.02227,0.138,20250411,1030
71,Hamburg,,53.5510846,9.9936819,5.7,53.5,10.0,575,609,101176.83,6.67532,0.33895,0.004523438,287.282,253.427,279.282,8.519,0.20992,2.05468,1.01833,1.48319,1.07143,1.50657,0.34286,0.138,20250411,1030
72,Hamilton,,32.2945837,-64.7858887,10.5,32.25,-64.688,490,370,101791.734,14.06302,1.33512,0.00786808,294.034,260.232,286.034,7.118,0.0795,2.06008,0.7292,0.24617,1.50657,10.67525,0.0011,0.159,20250411,1030
HN1010001,Hanoi,U.S. Department of State Vietnam - Hanoi,21.021939,105.818806,11.2,21.0,105.938,445,916,99938.21,19.33321,3.0555,0.011012275,300.948,268.794,292.948,3.035,4.17234,1.62495,36.40047,7.13056,11.08309,0.24067,0.50352,1.062,20250411,1030
73,Harare,,-17.8216288,31.0492259,14.3,-17.75,30.938,290,676,87263.586,13.35617,4.46911,0.012542095,298.104,267.776,290.104,3.184,0.31493,0.11767,1.79007,0.52474,2.22898,0.19044,0.00057,0.12,20250411,1030
74,Havana,,23.1135925,-82.3665956,18.6,23.0,-82.5,453,313,101606.625,12.84144,0.11711,0.008108007,297.307,261.89,289.307,4.875,0.16506,1.5107,1.3261,1.1652,2.3988,3.12312,0.01231,0.154,20250411,1030
75,Helsinki,,60.1698557,24.9383791,9.5,60.25,25.0,602,657,99476.484,2.83707,0.15883,0.0018770848,274.015,245.38,266.015,4.554,0.14614,1.37631,0.49277,0.0716,1.04802,0.43462,0.02049,0.102,20250411,1030
76,Hermosillo,,29.0729673,-110.9559192,8.3,29.0,-110.938,477,222,96758.55,1.64738,0.1206,0.0012462739,298.073,263.022,290.073,2.706,0.06104,3.0991,0.75807,0.25535,0.2389,0.04804,1e-05,0.068,20250411,1030
704HC1010001,Ho_Chi_Minh_City,U.S. Department of State Vietnam - Ho Chi Minh,10.782773,106.700035,10.9,10.75,106.562,404,918,100196.22,17.27739,3.55528,0.01383665,303.058,269.268,295.058,5.684,0.43591,0.55514,2.76489,3.36791,1.31736,1.46442,0.00161,0.12,20250411,1030
77,Hong_Kong,,22.3193039,114.1693611,13.4,22.25,114.062,450,942,100587.8,16.29743,2.92385,0.010921441,295.208,267.999,287.208,2.115,0.77434,1.54714,3.37423,4.68405,6.76992,3.1856,0.34691,0.575,20250411,1030
356DS1010005,Hyderabad,U.S. Department of State India - Hyderabad,17.38405,78.45636,13.8,17.5,78.438,431,828,94222.85,6.19716,0.5218,0.005702179,311.256,265.408,303.256,2.947,1.94102,7.17974,11.28345,1.73004,6.15877,0.09043,0.00017,0.63,20250411,1030
5.86E+11,Islamabad,U.S. Department of State Pakistan - Islamabad,33.725614,73.11602,10.2,33.75,73.125,496,811,85200.45,7.19736,1.90965,0.006777645,295.549,259.342,287.549,1.756,1.47971,0.90426,9.79281,2.35622,6.49465,0.00415,0.01688,0.413,20250411,1030
78,Istanbul,,41.0082376,28.9783589,7.1,41.0,29.062,525,670,101280.47,2.87808,0.3833,0.0016864266,279.066,247.27,271.066,5.518,0.23201,0.4742,0.94669,0.86711,1.25892,0.77933,0.20277,0.097,20250411,1030
JK1010001,Jakarta,U.S. Department of State Indonesia - Jakarta,-6.236704,106.793244,5.6,-6.25,106.875,336,919,100625.08,19.28018,4.19531,0.013307234,302.114,269.668,294.114,2.499,1.89599,1.58916,11.89316,8.4052,12.93461,1.56407,0.04079,0.392,20250411,1030
682JDA010001,Jeddah,U.S. Department of State Saudi Arabia - Jeddah,21.543486,39.172989,13.5,21.5,39.062,447,702,99067.83,7.68227,0.23479,0.0053922753,304.667,265.38,296.667,8.121,0.07017,30.45137,0.42021,4.33197,1.83682,3.17525,0.03678,0.348,20250411,1030
80,Jerusalem,,31.768319,35.21371,9.6,31.75,35.312,488,690,99580.59,4.48421,0.22152,0.004187135,294.335,254.208,286.335,4.453,0.08538,2.50114,0.33604,4.13103,2.83102,0.90742,0.00244,0.163,20250411,1030
81,Johannesburg,,-26.2041028,28.0473051,9.3,-26.25,28.125,256,667,84657.664,9.91276,0.15657,--,293.684,265.018,285.684,3.708,0.38901,1.01226,1.82361,4.37273,3.87525,0.42915,0.00642,0.126,20250411,1030
728OD1010001,Juba,U.S. Department of State South Sudan - Juba,4.859363,31.57125,12.2,4.75,31.562,380,678,95092.59,13.10309,2.98588,0.012071997,310.388,268.14,302.388,3.47,0.45392,3.93042,2.86792,0.08397,1.2739,0.17129,5e-05,0.156,20250411,1030
800KP1010001,Kampala,U.S. Department of State Uganda - Kampala,0.300225,32.591554,14.2,0.25,32.5,362,681,88522.086,14.9565,5.22234,0.013923958,296.695,268.273,288.695,3.525,0.52409,1.82815,2.19995,0.16314,0.65083,0.10927,0.00067,0.083,20250411,1030
82,Kaohsiung,,22.6272784,120.3014353,13.7,22.75,120.312,452,962,93884.05,15.78848,2.95696,0.0137354005,295.054,266.529,287.054,0.435,1.37524,2.8942,10.1166,4.13902,7.74624,1.38343,0.58491,0.741,20250411,1030
586PK2010001,Karachi,U.S. Department of State Pakistan - Karachi,24.8415,67.0091,17.7,24.75,66.875,460,791,99046.23,12.96986,0.12173,0.003585409,308.186,264.051,300.186,6.186,0.44953,24.26178,2.43746,7.20052,3.18353,2.0451,0.00124,0.312,20250411,1030
KM1010002,Kathmandu,U.S. Department of State Nepal - Kathmandu,27.712464,85.315703,3.8,27.75,85.312,472,850,70990.734,8.61809,3.33955,--,281.496,263.835,273.496,0.941,1.90457,0.94,15.73986,1.91001,8.63851,0.0524,0.83963,0.63,20250411,1030
736SU1730002,Khartoum,U.S. Department of State Sudan - Khartoum,15.5006544,32.5598994,6.4,15.5,32.5,423,681,95845.87,6.00649,0.91906,0.0058441237,309.756,266.821,301.756,7.52,0.11041,101.43468,0.61835,0.60913,1.90001,0.70495,0.00024,0.53,20250411,1030
646KYI010001,Kigali,,-1.936231,30.077952,9.3,-2.0,30.0,353,673,84091.02,14.20915,4.16871,--,298.479,267.356,290.479,1.873,0.51542,1.63872,2.97795,0.13839,0.43639,0.09773,0.00037,0.077,20250411,1030
86,Kingston,,18.0178743,-76.8099041,7.2,18.0,-76.875,433,331,99744.43,15.04703,0.42453,0.010682505,297.576,267.913,289.576,1.326,0.13437,1.30197,1.52619,2.67372,3.89818,3.59132,0.00224,0.157,20250411,1030
87,Kinshasa,,-4.4419311,15.2662931,8.2,-4.5,15.312,343,626,95737.8,16.67925,3.90194,0.014459079,300.425,266.891,292.425,0.718,0.62313,19.38511,5.07456,0.5178,0.77794,0.36216,0.00107,0.16,20250411,1030
88,Kirkuk,,35.4666329,44.3798895,3.7,35.5,44.375,503,719,93597.52,3.21493,0.60153,0.0028362041,294.057,255.23,286.057,5.142,0.21523,16.18377,1.78659,1.70876,1.83115,0.36172,0.00029,0.178,20250411,1030
356DS1010003,Kolkata,U.S. Department of State India - Kolkata,22.56263,88.36304,11.1,22.5,88.438,451,860,100039.41,11.68584,2.26373,0.0114406925,309.246,266.376,301.246,1.669,1.6652,0.95482,11.73336,2.5073,3.97694,0.50967,0.00077,0.696,20250411,1030
89,Krakow,,50.0646501,19.9449799,8.2,50.0,20.0,561,641,98121.14,4.90866,0.98044,0.0037319069,280.114,250.389,272.114,7.948,0.45725,2.49331,1.35208,4.51953,3.06333,0.71636,4.11247,0.347,20250411,1030
458MY1010001,Kuala_Lumpur,U.S. Department of State Malaysia - Kuala Lumpur,3.15675,101.72145,18.5,3.25,101.562,374,903,98976.89,18.93378,5.11528,0.013760007,298.325,268.209,290.325,1.432,0.46812,0.58516,5.02722,0.86067,2.14103,0.26763,0.26618,0.095,20250411,1030
414KC1010001,Kuwait_City,U.S. Department of State Kuwait - Kuwait City,29.292317,48.047679,19.9,29.5,48.125,478,731,100332.39,9.86778,2.15666,0.0061063035,302.353,261.619,294.353,3.47,0.07906,67.46278,0.36769,23.98933,4.14173,0.46898,0.00065,0.683,20250411,1030
90,Kyiv,,50.4501,30.5234,9.1,50.5,30.625,563,675,99454.375,2.96899,0.4692,0.0022792295,276.965,245.637,268.965,2.569,0.22877,0.86304,1.37654,0.17465,1.38589,0.1661,1.12301,0.199,20250411,1030
91,La_Paz,,-16.489689,-68.1192936,1.3,-16.5,-68.125,295,359,73406.07,10.16147,2.73519,--,284.488,268.611,276.488,0.191,0.25431,0.7161,3.08537,9.61882,1.58295,0.00676,0.03059,0.078,20250411,1030
566NI2010001,Lagos,U.S. Department of State Nigeria - Lagos,6.440483,3.406815,7.0,6.5,3.438,387,588,100515.11,19.47927,3.24826,0.015183402,302.738,268.758,294.738,0.691,1.62735,29.06874,6.25061,3.25744,1.11036,2.9007,0.00141,0.526,20250411,1030
586PK3010003,Lahore,U.S. Department of State Pakistan - Lahore,31.560078,74.33589,2.7,31.5,74.375,487,815,97504.45,7.89927,2.04507,0.0076037655,309.549,258.707,301.549,2.453,3.37146,3.7628,20.73585,11.14921,12.10441,0.01385,2e-05,0.821,20250411,1030
92,Leipzig,,51.3396955,12.3730747,13.3,51.25,12.5,566,617,100347.125,4.50097,0.53828,0.0032288192,285.7,253.409,277.7,6.935,0.27237,2.56625,1.27622,2.06864,1.67142,0.25396,1.12012,0.221,20250411,1030
266GAB010001,Libreville,U.S. Department of State Gabon - Libreville,0.4161976,9.4672676,13.9,0.5,9.375,363,607,100477.71,17.9416,4.11444,0.013505962,303.013,268.194,295.013,0.479,0.33691,23.68887,1.98991,0.02248,0.31491,0.59685,0.00025,0.167,20250411,1030
93,Lilongwe,,-13.9626121,33.7741195,4.9,-14.0,33.75,305,685,90000.83,13.6381,1.09929,0.012647109,300.629,269.218,292.629,4.299,0.23245,0.05965,1.57808,0.1003,0.43755,0.36698,9e-05,0.045,20250411,1030
604LM1010001,Lima,U.S. Department of State Peru - Lima,-12.0463731,-77.042754,16.6,-12.0,-77.188,313,330,85140.63,11.3479,2.61277,0.01145535,291.038,268.808,283.038,0.505,0.94762,3.31154,2.13325,11.48161,5.37015,0.34599,0.02453,0.184,20250411,1030
94,Lisbon,,38.7222524,-9.1393366,7.3,38.75,-9.062,516,548,100430.625,9.33763,0.85732,0.00639371,293.495,255.773,285.495,5.62,0.21074,23.82713,1.2935,1.06804,0.85615,0.41935,0.06665,0.27,20250411,1030
95,Ljubljana,,46.0569465,14.5057515,11.9,46.0,14.375,545,623,93646.19,5.38129,0.34487,0.004122369,287.715,254.884,279.715,1.951,0.6598,2.07379,1.79159,1.24615,1.14968,0.11456,1.41883,0.107,20250411,1030
768TOG010001,Lome,U.S. Department of State Togo - Lome,6.185167,1.214166,14.1,6.25,1.25,386,581,100470.375,18.15421,2.20471,0.015011663,305.606,269.19,297.606,3.045,0.59372,23.95672,2.79279,0.23056,0.54887,2.19055,0.00045,0.52,20250411,1030
97,London,,51.5072178,-0.1275862,8.9,51.5,0.0,567,577,101612.83,5.61536,0.26515,0.0012966634,287.866,256.043,279.866,3.075,0.58719,3.27224,1.74953,7.54391,1.99394,0.41018,0.46591,0.123,20250411,1030
98,Luanda,,-8.8146556,13.2301756,13.6,-8.75,13.125,326,619,100500.42,17.86222,4.70044,0.014093429,302.538,267.715,294.538,1.498,0.19237,10.22369,1.89898,0.05691,0.6456,1.15389,0.0003,0.142,20250411,1030
99,Lusaka,,-15.3875259,28.3228165,17.5,-15.5,28.438,299,668,89004.555,13.96412,4.6447,0.013270522,299.235,268.473,291.235,3.318,0.14315,0.19636,1.29979,0.42041,0.95146,0.2943,0.00052,0.069,20250411,1030
100,Luxembourg_City,,49.611621,6.1319346,15.1,49.5,6.25,559,597,98499.58,4.18311,0.31374,0.0020923854,287.972,255.472,279.972,0.658,0.20204,4.92422,0.5633,0.72766,0.80883,0.26792,0.04875,0.095,20250411,1030
101,Lyon,,45.764043,4.835659,11.6,45.75,4.688,544,592,99126.32,7.12503,0.51266,0.0031721597,286.651,257.054,278.651,1.523,0.89129,3.84119,2.78943,1.69077,1.60186,0.08725,1.07871,0.107,20250411,1030
102,Madrid,,40.4167754,-3.7037902,10.0,40.5,-3.75,523,565,92262.98,6.1497,2.10897,0.0052960217,283.785,258.181,275.785,0.659,0.21649,1.87819,0.93741,1.00469,1.86222,0.52558,0.39529,0.391,20250411,1030
103,Malabo,,3.7549606,8.7821344,3.6,3.75,8.75,376,605,99310.78,19.17506,4.89058,0.013542658,300.474,267.844,292.474,4.223,0.92707,51.65232,5.28557,1.58163,1.41613,3.28495,0.00045,0.397,20250411,1030
104,Managua,,12.1149926,-86.2361744,12.9,12.0,-86.25,409,301,99665.016,13.86939,1.03232,0.011391763,296.767,269.328,288.767,2.157,0.26571,1.79972,3.51956,0.67696,1.63968,2.87325,0.00298,0.073,20250411,1030
048MNA010001,Manama,U.S. Department of State Bahrain - Manama,26.204697,50.570833,4.8,26.25,50.625,466,739,100267.33,17.07864,2.14895,0.00471008,296.512,264.494,288.512,3.123,0.1493,12.85201,1.29308,0.48557,2.56483,2.96406,0.02973,0.574,20250411,1030
608PH1010001,Manila,U.S. Department of State Philippines - Manila,14.57711,120.9778,12.2,14.5,120.938,419,964,96765.17,17.52687,1.63292,0.0075284,299.943,268.776,291.943,2.58,0.2562,0.64389,2.73287,1.74892,1.67338,3.08864,0.01726,0.103,20250411,1030
508MAP010001,Maputo,U.S. Department of State Mozambique - Maputo,-25.90382,32.62835,8.1,-26.0,32.5,257,681,101708.06,13.23324,0.12919,0.009739071,298.566,265.51,290.566,4.7,0.05847,0.24373,0.37036,0.16603,0.56803,6.42146,0.00798,0.2,20250411,1030
107,Marseille,,43.296482,5.36978,6.9,43.25,5.312,534,594,97815.98,5.53033,0.09525,0.0031820976,291.928,257.006,283.928,3.104,0.57044,1.64527,2.04083,5.72066,2.18149,0.23318,0.02254,0.104,20250411,1030
108,Maseru,,-29.3150767,27.4869229,7.3,-29.25,27.5,244,665,84001.3,6.59094,0.17595,--,294.34,265.383,286.34,0.815,0.19221,0.30882,0.90692,0.28937,0.64163,0.07115,0.00012,0.035,20250411,1030
109,Matamoros,,25.8690294,-97.5027376,13.2,25.75,-97.5,464,265,101918.8,12.08687,0.23712,0.0008823372,293.564,261.05,285.564,2.994,0.05287,2.65132,0.44255,0.38748,0.62503,1.62537,0.00283,0.099,20250411,1030
110,Mbabane,,-26.3054482,31.1366715,12.9,-26.25,31.25,256,677,96798.03,10.80539,0.09187,0.009966597,298.362,265.632,290.362,1.405,0.18207,0.25311,0.6916,1.2043,2.5835,1.24751,0.00753,0.162,20250411,1030
111,Medan,,3.5951956,98.6722227,13.7,3.5,98.75,375,893,100760.48,18.93301,4.36618,0.012327757,302.107,268.621,294.107,3.885,0.33841,0.26886,2.84879,1.0683,1.18231,2.18601,0.00291,0.074,20250411,1030
112,Melbourne,,-37.8136276,144.9630576,7.8,-37.75,145.0,210,1041,98440.67,8.83912,0.41904,0.0059166932,289.716,260.633,281.716,1.21,0.24972,1.24798,0.89051,6.38653,1.28014,1.55294,0.01354,0.068,20250411,1030
113,Merida,,20.9673702,-89.5925857,10.5,21.0,-89.688,445,290,101762.3,11.38969,0.16701,0.0022852896,293.179,262.348,285.179,1.582,0.27079,2.78529,2.00832,0.69411,2.00979,2.12265,0.03336,0.164,20250411,1030
800090154,Mexico_City,,19.4116,-99.1522,10.5,19.5,-99.062,439,260,75846.83,1.27325,0.22299,--,280.806,263.873,272.806,1.996,0.28995,3.31149,2.16945,1.85066,0.44379,0.06044,0.01122,0.043,20250411,1030
115,Milan,,45.4642035,9.189982,10.7,45.5,9.062,543,606,96340.0,7.05085,0.21906,0.005000816,289.572,256.263,281.572,3.133,1.30727,1.84771,3.58888,4.43538,2.50322,0.21039,0.90678,0.126,20250411,1030
116,Minsk,,53.9006011,27.558972,11.7,54.0,27.5,577,665,97826.625,3.13236,0.40322,0.002736648,274.194,247.216,266.194,4.362,0.23457,1.82386,1.23217,0.75555,1.28945,0.99257,1.58541,0.221,20250411,1030
117,Mogadishu,,2.0469343,45.3181623,5.3,2.0,45.312,369,722,100023.11,17.38206,2.73475,0.011272169,303.773,268.694,295.773,5.717,0.27167,2.59931,1.71634,0.03574,1.61008,1.9075,0.00011,0.104,20250411,1030
118,Monrovia,,6.3156068,-10.8073698,16.1,6.25,-10.938,386,542,100446.39,17.51617,4.2306,0.012292266,303.213,268.299,295.213,0.018,0.98438,24.72719,7.15886,0.33362,1.02622,1.30326,0.00064,0.325,20250411,1030
119,Monterrey,,25.6866142,-100.3161126,7.1,25.75,-100.312,464,256,95472.66,8.40149,0.21968,0.0032594698,292.447,261.559,284.447,0.619,0.21863,2.39147,2.64118,1.55999,1.37615,1.47486,0.0111,0.093,20250411,1030
120,Montevideo,,-34.9011127,-56.1645314,13.5,-35.0,-56.25,221,397,101481.44,11.68466,0.30099,0.008184178,291.183,261.487,283.183,4.143,0.13565,0.09421,1.31251,1.74692,0.40887,11.79155,0.00763,0.158,20250411,1030
CC0050109,Montreal,,45.502648,-73.663913,10.1,45.5,-73.438,543,341,102153.33,3.662,0.81846,0.0031171357,273.347,248.433,265.347,3.752,0.90913,0.89991,4.32702,27.15393,3.24399,0.04194,2.17014,0.687,20250411,1030
122,Moscow,,55.755826,37.6172999,7.4,55.75,37.5,584,697,98459.22,3.42401,0.46288,0.0021556902,273.202,243.715,265.202,3.213,1.28284,1.14802,4.08963,100.47636,9.32818,0.07811,3.82893,0.277,20250411,1030
123,Mostar,,43.3437748,17.8077578,10.4,43.25,17.812,534,634,89288.36,4.14236,0.27769,0.0036498308,282.605,254.825,274.605,1.694,0.13213,1.94936,0.52045,0.7774,1.04292,0.10258,0.34795,0.084,20250411,1030
356DS1010004,Mumbai,U.S. Department of State India - Mumbai,19.07283,72.88261,10.9,19.0,72.812,437,810,99936.23,8.34943,0.20892,0.005243778,310.194,264.698,302.194,5.358,4.38384,6.42908,10.09375,44.37083,10.50987,1.57775,0.00684,0.527,20250411,1030
124,Munchen,,48.1351253,11.5819805,12.9,48.25,11.562,554,614,96615.484,4.98451,0.71953,0.0029024142,285.87,254.645,277.87,5.577,0.29658,1.92262,1.02479,2.40766,1.73676,0.24994,1.16998,0.106,20250411,1030
125,Muscat,,23.5880307,58.3828717,11.3,23.5,58.438,455,764,100210.47,21.63228,0.29473,0.003727703,300.435,266.525,292.435,3.946,0.19155,5.73299,1.08333,4.447,8.41353,2.85572,0.01366,0.229,20250411,1030
126,Nagoya,,35.1814506,136.9065571,8.1,35.25,136.875,502,1015,96377.92,7.66945,0.07915,0.00486022,285.615,252.906,277.615,1.469,0.8764,2.62471,2.62303,5.25962,4.52386,0.12582,0.09116,0.146,20250411,1030
127,Naha,,26.2125758,127.6790208,13.9,26.25,127.812,466,986,101131.81,11.61032,0.92043,0.002558182,294.128,263.757,286.128,2.905,1.05227,5.30297,9.28179,1.04518,7.87698,0.5275,0.00995,0.268,20250411,1030
404KE1010001,Nairobi,U.S. Department of State Kenya - Nairobi,-1.23437,36.81732,7.5,-1.25,36.875,356,695,85605.69,11.9329,4.29727,0.011396397,301.704,267.882,293.704,2.868,0.34979,1.07724,1.67123,0.15748,0.42003,0.2187,6e-05,0.059,20250411,1030
129,Naples,,40.8517983,14.26812,14.5,40.75,14.375,524,623,97206.58,5.00326,0.63745,0.0038626124,289.642,255.606,281.642,2.013,0.3878,1.44656,1.17387,0.65278,1.0728,0.14829,0.07115,0.088,20250411,1030
130,Nassau,,25.0443312,-77.3503609,15.9,25.0,-77.5,461,329,101530.05,13.42009,0.17584,0.007375908,296.706,262.494,288.706,3.523,0.1168,3.06776,1.20932,0.11889,2.11386,6.56733,0.00124,0.163,20250411,1030
131,Nay_Pyi_Taw,,19.7633057,96.0785104,14.8,19.75,95.938,440,884,96420.02,14.51724,1.91944,0.0135591775,303.728,268.283,295.728,2.826,0.67119,0.44984,11.68832,0.44078,1.1737,0.35457,0.00108,0.246,20250411,1030
148CHD010001,N_Djamena,U.S. Department of State Chad - N'Djamena,12.1348457,15.0557415,14.2,12.25,15.0,410,625,97511.75,3.43161,0.4752,0.0030034264,310.787,269.517,302.787,8.216,0.12729,111.96933,0.82139,0.03215,0.36669,0.08466,5e-05,0.589,20250411,1030
356DS1010001,New_Delhi,U.S. Department of State India - New Delhi,28.63576,77.22445,12.8,28.5,77.188,476,824,97485.51,8.53812,2.82618,0.005793447,308.148,261.125,300.148,3.53,3.5641,8.35684,27.67138,6.46411,13.71261,0.09891,0.00021,0.961,20250411,1030
360810120,New_York,,40.7269,-73.8933,6.3,40.75,-74.062,524,341,101780.945,4.38473,0.96594,0.0044042454,277.715,250.17,269.715,5.657,0.45331,0.93605,0.90041,4.25037,0.98279,2.84219,0.22898,0.192,20250411,1030
133,Niamey,,13.5115963,2.1253854,6.8,13.5,2.188,415,584,98037.734,10.29172,0.73061,0.007627275,310.47,269.32,302.47,3.899,0.84056,31.98199,3.75494,0.24501,0.49416,0.20771,9e-05,0.413,20250411,1030
134,Nicosia,,35.1855659,33.3822764,8.7,35.25,33.438,502,684,100780.23,6.74536,0.41231,0.0034094595,289.723,249.022,281.723,10.123,0.14619,1.94349,0.57432,1.80697,2.98265,2.18503,0.0286,0.117,20250411,1030
800260006,Nogales,,31.291294,-110.951508,5.7,31.25,-110.938,486,222,85182.55,1.40324,0.17484,0.0012863282,293.272,262.566,285.272,1.914,0.10498,2.28556,0.60619,0.49296,0.20821,0.02945,1e-05,0.059,20250411,1030
136,Nouakchott,,18.0735299,-15.9582372,8.5,18.0,-15.938,433,526,101127.9,11.06734,1.29354,0.0047884807,296.005,264.098,288.005,4.61,0.06993,11.52543,0.37608,0.02682,1.24713,2.71264,0.02687,0.211,20250411,1030
137,Nuevo_Laredo,,27.4779362,-99.549573,13.8,27.5,-99.688,471,258,99904.66,9.82056,0.24249,0.00426655,290.486,261.046,282.486,1.445,0.37006,2.52698,2.07366,1.20164,0.99598,0.93189,0.00993,0.114,20250411,1030
398KAZ010001,Nur_Sultan,U.S. Department of State Kazakhstan - Nur-Sultan,51.125287,71.467217,11.8,51.25,71.562,566,806,97229.53,4.25164,2.12619,0.0031540026,296.394,258.709,288.394,6.786,0.14829,3.52677,1.34896,2.02967,1.13525,0.01639,1e-05,0.339,20250411,1030
138,Nuuk,,64.1814099,-51.6941381,9.9,64.25,-51.562,618,412,97072.1,2.45702,0.37518,0.0016275111,268.194,240.938,260.194,2.301,0.19745,2.5033,1.13243,0.00904,4.74817,13.90591,0.02715,0.251,20250411,1030
139,Osaka,,34.6937249,135.5022535,12.8,34.75,135.625,500,1011,98805.92,6.79351,0.09172,0.0032122708,284.435,253.019,276.435,2.063,1.22201,4.46917,4.42383,5.76166,8.5511,0.61808,0.21793,0.281,20250411,1030
140,Oslo,,59.9138688,10.7522454,11.9,60.0,10.625,601,611,96565.984,4.99746,0.15544,0.004397542,284.887,251.5,276.887,1.188,0.26756,0.94598,1.31576,0.15621,0.40395,0.06574,0.00116,0.073,20250411,1030
60104,Ottawa,,45.434333,-75.67599,10.4,45.5,-75.625,543,335,99556.42,3.49942,0.73778,0.0031011784,272.631,247.565,264.631,1.886,0.31278,1.24094,1.68682,4.14006,1.64435,0.08114,1.37443,0.689,20250411,1030
854BFA010001,Ouagadougou,U.S. Department of State Burkina Faso - Ouagadougou,12.304907,-1.497184,14.3,12.25,-1.562,410,572,97563.16,12.44687,1.3638,0.0106904525,308.673,269.294,300.673,3.612,0.96763,38.31737,4.86509,0.38838,0.72667,0.37244,0.00023,0.34,20250411,1030
143,Panama_City,,8.9823792,-79.5198696,16.0,9.0,-79.375,397,323,99006.1,18.46847,4.20848,0.012172025,297.619,268.887,289.619,1.265,0.12867,7.0361,1.22143,0.34257,1.9228,9.6906,0.00409,0.243,20250411,1030
144,Paramaribo,,5.8520355,-55.2038278,16.5,5.75,-55.312,384,400,101132.12,17.74139,0.93633,0.012998711,299.157,269.609,291.157,3.644,0.3038,15.99094,2.59655,0.16916,0.80079,12.04024,0.00029,0.334,20250411,1030
145,Paris,,48.856614,2.3522219,16.1,48.75,2.5,556,585,101071.516,5.62645,0.15533,0.0018630832,288.003,256.698,280.003,2.938,0.39163,1.33452,1.09216,1.60463,0.85812,0.38481,0.3167,0.068,20250411,1030
